26.887,62.85,32.307,66.975,3.798,2.445,1.549,73.761,80.022
27.553,65.898,32.307,68.682,3.699,2.429,1.538,74.419,78.381
27.553,66.448,31.931,66.975,3.897,2.429,1.519,74.419,78.996
27.216,66.448,31.931,68.199,3.897,2.447,1.49,73.909,78.996
26.887,63.435,32.082,69.444,3.729,2.429,1.52,73.909,79.509
28.202,65.225,32.692,68.682,3.686,2.427,1.55,74.055,79.095
27.86,64.592,32.307,66.975,3.941,2.41,1.547,74.932,79.509
27.216,63.435,32.692,68.682,3.577,2.47,1.55,74.419,78.896
27.216,63.435,31.464,67.694,3.907,2.429,1.53,73.61,79.413
27.553,65.225,32.692,68.199,3.852,2.429,1.529,73.909,78.996
26.896,64.654,32.082,67.694,3.686,2.429,1.569,73.761,78.896
26.896,64.654,32.307,66.975,3.586,2.427,1.528,74.419,78.896
27.216,65.225,32.307,68.199,3.433,2.49,1.538,73.909,78.896
26.565,63.435,32.692,68.199,3.435,2.489,1.548,73.909,78.896
27.86,64.592,33.294,68.682,3.74,2.446,1.548,73.909,78.896
27.86,66.975,32.905,69.905,3.686,2.43,1.509,73.909,79.095
27.86,65.225,31.701,68.199,3.895,2.402,1.52,73.761,78.996
27.553,65.225,32.307,66.975,3.897,2.429,1.549,74.419,78.996
27.897,66.448,33.294,68.682,3.494,2.416,1.529,74.65,78.69
27.553,65.225,33.294,68.682,3.395,2.416,1.529,73.98,79.647
27.553,66.448,33.294,69.905,3.355,2.398,1.499,73.98,79.647
28.551,68.199,32.905,68.682,3.643,2.374,1.499,73.828,79.216
26.896,65.898,32.307,68.199,3.688,2.394,1.499,73.828,79.011
28.202,65.772,33.69,69.905,3.353,2.416,1.529,73.828,79.114
27.553,66.448,32.905,68.682,3.265,2.376,1.48,74.505,79.114
27.897,66.448,32.692,68.199,3.643,2.416,1.529,73.98,79.216
27.553,66.448,33.294,69.905,3.645,2.417,1.499,73.828,79.114
27.216,65.225,33.887,70.346,3.538,2.373,1.499,73.98,79.548
27.86,66.975,32.905,69.905,3.533,2.419,1.454,73.98,79.743
27.553,67.694,32.307,69.444,3.492,2.373,1.452,73.673,79.011
27.216,65.225,32.307,68.199,3.729,2.376,1.499,74.358,79.647
26.232,65.323,30.719,65.898,3.712,2.391,1.499,74.208,79.011
26.896,65.898,32.307,68.199,3.536,2.416,1.499,73.98,79.647
26.896,65.898,31.931,66.975,3.435,2.417,1.499,74.358,79.647
27.216,64.026,33.294,68.682,3.443,2.391,1.548,73.98,79.647
27.553,66.448,32.307,68.199,3.533,2.376,1.499,74.358,79.114
27.216,65.225,32.307,68.199,3.584,2.382,1.518,75.174,80.272
27.553,64.654,32.082,68.199,3.696,2.394,1.55,74.792,78.896
27.86,65.225,32.307,68.682,3.729,2.452,1.521,74.419,79.509
27.86,65.772,32.692,69.444,3.541,2.429,1.518,73.761,78.996
28.202,65.225,32.692,68.682,3.864,2.429,1.53,73.909,78.996
28.202,65.772,32.905,67.479,3.712,2.427,1.548,74.56,79.095
28.202,65.772,32.905,67.479,3.729,2.47,1.549,74.419,78.996
27.553,65.225,32.692,68.199,3.518,2.448,1.548,73.761,78.486
26.565,65.898,30.964,66.448,3.772,2.427,1.471,74.792,78.896
27.216,65.225,32.905,68.682,3.577,2.392,1.519,73.98,79.743
26.896,64.654,32.692,68.199,3.536,2.419,1.529,73.98,79.647
28.202,66.975,32.525,67.479,3.575,2.377,1.499,74.505,79.838
27.216,64.026,33.294,68.682,3.435,2.399,1.549,73.98,80.803
27.553,65.225,33.294,68.682,3.536,2.419,1.549,74.129,79.743
27.897,68.199,32.905,68.199,3.653,2.394,1.498,73.98,78.69
26.896,64.654,32.692,68.199,3.395,2.391,1.529,73.98,79.114
27.86,65.225,31.931,67.479,3.616,2.373,1.52,74.358,80.181
27.216,65.772,32.525,66.975,3.473,2.374,1.518,74.358,80.272
27.216,65.225,33.294,69.905,3.395,2.373,1.499,73.828,79.548
26.896,67.166,32.307,69.444,3.645,2.437,1.452,73.301,79.011
27.216,66.448,32.905,69.905,3.395,2.417,1.471,73.828,79.647
26.241,63.435,32.307,68.199,3.618,2.399,1.501,74.358,80.716
27.553,67.694,32.905,69.905,3.363,2.419,1.471,73.98,79.114
26.896,65.225,33.294,68.199,3.265,2.435,1.528,73.301,79.647
27.897,66.448,32.905,67.479,3.536,2.434,1.548,73.98,79.114
27.86,65.225,32.307,68.682,3.433,2.409,1.501,73.301,79.647
27.86,66.975,32.525,68.682,3.433,2.417,1.471,74.358,79.743
27.897,67.694,32.905,68.682,3.342,2.417,1.501,73.828,79.114
27.897,67.694,32.905,68.682,3.355,2.374,1.499,73.828,79.114
27.216,65.225,32.525,67.479,3.628,2.416,1.519,74.505,80.181
27.216,64.026,32.307,66.975,3.481,2.454,1.529,73.828,79.743
28.551,68.199,32.905,68.682,3.353,2.391,1.519,73.98,78.69
27.553,66.448,32.307,68.199,3.533,2.357,1.499,74.505,79.647
28.202,68.199,32.152,67.479,3.909,2.339,1.471,75.833,79.838
27.553,66.448,31.931,66.975,3.433,2.391,1.519,74.792,79.413
27.216,66.448,32.525,68.682,3.577,2.37,1.49,74.932,78.996
27.86,65.772,32.905,68.682,3.729,2.413,1.501,74.275,79.509
27.553,67.694,31.931,68.199,3.864,2.473,1.47,73.909,78.996
26.887,65.225,32.152,67.479,3.66,2.472,1.471,75.069,79.413
27.897,67.694,30.964,65.225,3.573,2.387,1.518,75.311,77.978
29.836,68.199,29.396,64.026,3.955,2.464,1.519,76.228,76.584
29.197,67.694,28.78,63.435,4.143,2.445,1.539,76.228,76.967
27.216,64.058,29.124,64.654,3.518,2.509,1.501,75.564,77.242
27.525,65.772,32.152,67.479,3.826,2.447,1.49,75.069,79.095
27.86,65.225,32.692,69.905,3.686,2.387,1.519,73.909,78.996
27.216,65.225,32.905,68.682,3.577,2.429,1.538,74.197,79.603
28.202,66.975,33.294,69.905,3.643,2.465,1.519,73.051,78.589
26.565,64.654,32.692,69.444,3.688,2.429,1.538,73.551,79.509
27.86,65.772,33.887,70.346,3.395,2.445,1.519,73.051,79.603
27.86,64.026,33.294,69.146,3.577,2.413,1.569,73.909,80.022
26.896,65.323,32.082,69.444,3.989,2.469,1.501,74.208,79.448
27.525,64.026,32.692,69.905,3.712,2.418,1.52,74.275,80.362
27.525,62.85,33.085,69.905,3.729,2.453,1.53,73.909,79.838
26.887,64.026,32.905,68.682,3.775,2.393,1.501,74.419,80.362
28.496,65.772,33.085,71.147,3.641,2.393,1.501,73.761,79.413
28.202,66.448,31.701,68.199,3.694,2.435,1.481,74.275,79.315
29.836,67.479,32.905,67.964,3.391,2.436,1.529,74.932,78.794
29.836,66.975,32.082,68.682,3.65,2.481,1.53,74.932,78.275
28.843,65.772,32.471,69.444,3.65,2.5,1.49,73.761,78.794
27.553,63.435,33.896,71.147,3.92,2.419,1.501,73.25,79.647
26.887,61.074,34.315,72.408,3.628,2.509,1.521,72.582,80.716
26.565,61.074,35.362,72.408,3.588,2.426,1.551,72.582,81.17
25.907,61.607,34.315,71.996,3.565,2.481,1.521,71.565,80.628
27.553,61.074,34.743,71.147,3.585,2.48,1.563,72.235,80.181
28.202,64.592,33.486,69.444,3.351,2.482,1.521,73.402,79.931
29.56,66.448,31.088,65.772,3.693,2.436,1.521,75.311,78.275
29.197,65.772,32.692,67.479,3.684,2.418,1.52,75.311,78.896
28.551,64.026,32.471,66.975,3.399,2.419,1.572,74.792,79.315
29.56,66.975,32.082,66.975,3.358,2.393,1.54,74.932,78.381
28.551,65.225,32.082,66.975,3.391,2.463,1.541,74.932,79.315
28.61,66.448,32.869,67.694,3.554,2.463,1.551,73.095,79.315
29.197,65.772,33.486,69.905,3.76,2.464,1.54,74.275,78.794
28.843,65.772,32.082,68.199,3.683,2.393,1.49,74.275,79.315
29.197,66.975,33.085,69.905,3.597,2.376,1.511,73.909,79.413
29.197,66.975,33.69,70.346,3.45,2.419,1.491,73.909,79.315
28.551,66.448,32.082,68.199,3.641,2.419,1.511,74.275,79.315
28.551,66.448,33.486,71.147,3.409,2.418,1.491,73.095,79.216
28.551,65.225,33.896,71.147,3.273,2.436,1.541,72.582,79.216
28.551,65.772,34.509,71.147,3.539,2.437,1.54,72.395,79.838
26.565,63.435,33.69,72.897,3.84,2.418,1.492,71.061,81.336
27.216,62.85,34.114,72.897,3.538,2.384,1.522,71.565,81.946
27.86,65.225,33.275,73.301,3.696,2.418,1.484,71.565,80.889
26.565,63.435,34.743,74.624,3.796,2.463,1.492,71.4,80.889
26.565,62.241,34.743,73.301,3.843,2.418,1.521,71.732,80.803
26.565,64.654,33.896,73.301,3.542,2.419,1.481,71.732,80.889
26.565,62.85,35.362,73.301,3.674,2.401,1.54,71.4,82.02
27.553,64.654,32.645,71.565,3.714,2.377,1.494,71.565,80.889
26.887,64.026,34.931,74.982,3.674,2.419,1.483,70.907,82.02
27.553,65.225,33.896,71.996,3.697,2.463,1.492,71.732,80.889
26.896,63.435,33.275,70.253,3.742,2.463,1.522,71.732,81.416
26.565,62.241,34.931,72.408,3.441,2.419,1.54,71.896,81.416
26.896,64.026,34.743,72.897,3.627,2.375,1.54,71.4,80.972
27.553,65.225,33.896,71.996,3.672,2.393,1.492,71.732,80.362
27.553,64.026,35.181,74.624,3.608,2.438,1.522,70.416,80.972
27.86,62.85,34.931,72.801,3.745,2.42,1.542,72.058,81.495
27.553,64.026,34.315,71.996,3.539,2.375,1.54,71.896,80.972
28.202,64.592,34.931,72.408,3.539,2.376,1.54,72.553,80.451
27.553,63.435,33.056,71.565,3.538,2.462,1.524,71.565,80.803
26.896,63.435,33.69,71.565,3.261,2.444,1.521,71.732,81.416
27.216,63.435,32.869,70.71,3.477,2.395,1.494,72.235,80.889
28.202,65.225,33.486,71.147,3.583,2.5,1.511,72.235,79.838
28.202,64.592,34.509,71.147,3.583,2.437,1.54,72.395,80.362
28.202,65.772,33.486,70.71,3.741,2.438,1.491,72.235,80.451
27.216,64.026,33.486,70.71,3.787,2.499,1.51,72.235,80.272
27.553,64.026,33.486,69.444,3.626,2.435,1.521,72.072,80.716
26.896,63.435,32.869,68.962,3.602,2.437,1.542,71.395,81.336
29.197,64.592,34.931,71.565,3.394,2.435,1.573,71.896,80.362
27.897,65.225,33.486,69.444,3.436,2.435,1.521,72.235,80.272
28.551,65.772,34.095,69.905,3.436,2.436,1.521,72.235,80.362
28.909,66.975,34.509,71.147,3.353,2.42,1.56,72.235,79.838
27.86,64.592,35.112,72.801,3.602,2.438,1.51,72.395,80.362
27.897,64.654,33.275,70.71,3.539,2.446,1.522,72.741,80.362
27.216,62.85,32.242,68.459,3.261,2.464,1.542,72.582,81.416
29.197,65.136,34.509,69.905,3.449,2.436,1.572,72.897,80.022
29.836,66.801,35.112,71.565,3.147,2.417,1.539,73.202,80.112
29.56,67.479,32.692,66.975,3.229,2.435,1.54,74.419,78.996
29.836,67.479,31.931,66.297,3.572,2.435,1.511,75.446,78.996
29.932,68.199,33.085,68.682,3.564,2.411,1.541,73.551,78.381
30.838,69.146,34.875,71.175,3.409,2.435,1.53,73.843,79.095
28.909,66.448,32.082,66.975,3.651,2.453,1.54,74.792,77.645
27.86,64.592,32.307,66.975,3.101,2.437,1.49,74.275,80.362
29.836,67.479,33.294,69.146,3.351,2.436,1.53,73.909,79.509
29.476,66.801,34.287,70.346,3.49,2.454,1.529,73.551,79.603
26.878,61.699,32.307,68.682,3.291,2.453,1.483,73.761,81.336
29.124,65.136,33.887,69.59,3.433,2.41,1.531,74.197,80.112
27.86,64.592,33.294,68.682,3.419,2.472,1.53,73.402,79.931
27.553,65.225,32.692,68.199,3.832,2.455,1.51,73.25,79.931
27.897,65.225,32.692,66.975,3.696,2.445,1.559,73.402,78.794
28.551,66.975,33.294,68.682,3.653,2.429,1.549,73.402,78.996
27.897,66.448,33.294,68.682,3.989,2.428,1.53,73.402,78.794
28.202,65.225,33.085,69.905,3.807,2.474,1.511,73.25,78.794
28.496,65.772,32.307,68.682,3.895,2.428,1.502,73.761,79.413
28.78,63.997,33.69,70.346,3.065,2.41,1.53,73.402,80.538
27.86,64.592,33.887,69.146,3.304,2.469,1.53,73.051,80.451
28.78,65.659,34.077,69.59,3.347,2.472,1.499,73.551,80.538
28.156,65.136,33.495,69.146,3.473,2.429,1.519,73.909,80.022
27.525,64.592,33.495,69.146,3.475,2.444,1.539,73.551,80.022
28.156,65.136,33.495,69.146,3.755,2.444,1.52,73.051,80.623
28.496,65.136,34.287,70.346,3.686,2.444,1.549,73.051,79.603
28.156,63.997,34.077,68.429,3.818,2.429,1.549,74.197,80.623
27.525,64.592,33.495,69.146,3.618,2.47,1.52,73.551,80.538
27.525,63.435,33.294,68.682,3.922,2.387,1.549,73.402,80.538
28.78,65.136,33.495,69.59,3.473,2.394,1.502,74.129,80.362
27.86,64.592,33.887,69.146,3.304,2.376,1.53,73.457,80.716
27.86,64.592,34.077,68.429,3.344,2.376,1.53,74.129,80.716
27.525,64.026,33.69,71.565,3.536,2.358,1.521,73.457,80.716
27.86,64.592,34.472,69.59,3.437,2.376,1.51,73.61,80.716
28.202,66.975,33.887,70.346,3.108,2.418,1.499,73.61,79.647
28.202,65.225,33.085,69.905,3.807,2.436,1.53,73.61,79.216
27.525,64.592,33.887,70.346,3.731,2.411,1.501,73.402,80.451
27.86,65.772,33.495,69.146,3.731,2.409,1.52,74.055,80.022
27.86,65.772,33.495,69.146,3.714,2.386,1.52,73.551,79.931
28.202,66.448,32.692,69.905,3.643,2.464,1.502,72.897,78.381
27.86,65.772,32.905,68.682,3.729,2.473,1.501,73.402,80.022
28.202,65.772,33.294,68.682,3.533,2.451,1.531,73.909,79.413
28.496,65.772,32.692,69.905,3.391,2.472,1.52,73.25,79.413
27.86,65.772,32.307,68.199,3.573,2.455,1.499,73.61,79.931
27.86,65.772,31.931,66.975,3.471,2.472,1.48,74.129,79.315
28.843,66.297,32.905,67.479,3.727,2.43,1.529,73.761,79.413
27.86,66.975,32.905,69.905,3.533,2.426,1.471,73.402,79.413
28.843,65.772,33.294,69.146,3.543,2.402,1.53,73.551,78.896
27.86,65.225,31.931,67.479,3.473,2.386,1.502,73.909,79.931
28.156,65.772,32.525,69.146,3.481,2.446,1.473,73.909,79.413
28.496,65.772,31.562,66.297,3.656,2.49,1.5,74.792,78.896
27.86,65.225,30.964,65.772,3.666,2.446,1.481,74.65,78.794
28.551,66.448,30.964,64.592,3.781,2.428,1.53,75.174,78.275
29.197,68.199,31.931,67.479,3.399,2.41,1.5,75.311,77.869
29.836,68.682,31.562,66.297,3.74,2.429,1.5,75.311,77.869
28.843,66.975,30.964,65.772,3.481,2.429,1.482,75.174,78.275
29.836,67.479,31.931,66.297,3.737,2.428,1.529,75.311,77.978
29.836,67.479,31.931,66.297,3.438,2.427,1.529,75.311,77.869
30.203,69.905,31.931,67.479,3.501,2.455,1.499,75.311,77.358
29.197,66.975,31.329,65.772,3.581,2.41,1.529,75.174,78.381
29.836,66.975,31.701,67.479,3.54,2.412,1.511,75.311,77.869
28.843,66.975,31.562,66.297,3.346,2.434,1.5,75.7,78.896
29.197,67.479,31.931,65.772,3.581,2.428,1.528,75.174,77.869
29.476,67.479,31.562,66.297,3.478,2.472,1.481,75.174,78.381
29.836,67.479,32.905,67.964,3.399,2.428,1.529,74.932,77.978
29.197,66.975,31.931,66.297,3.582,2.428,1.529,75.311,77.869
29.836,68.682,31.562,66.297,3.737,2.41,1.5,75.833,77.978
29.56,67.694,31.329,66.297,3.694,2.41,1.53,75.311,77.869
29.836,66.975,32.307,67.964,3.271,2.453,1.53,75.311,77.758
28.909,68.962,30.964,65.772,3.698,2.41,1.5,75.7,77.242
29.836,68.682,31.931,67.479,3.693,2.367,1.5,75.311,77.869
30.579,69.905,32.525,66.801,3.23,2.41,1.51,75.446,77.358
30.101,67.964,32.152,66.801,3.481,2.425,1.481,75.446,78.486
29.56,68.199,31.329,65.772,3.543,2.427,1.53,74.65,77.758
27.553,65.225,32.307,66.975,3.441,2.428,1.509,74.129,78.69
25.313,61.607,30.256,65.772,3.826,2.49,1.465,74.505,80.628
25.615,63.435,30.847,65.772,4.126,2.428,1.481,75.174,80.181
26.565,64.026,31.562,66.975,3.859,2.473,1.472,74.505,79.743
27.525,65.772,32.152,67.479,3.816,2.473,1.471,74.65,79.315
27.525,64.592,31.931,66.975,3.656,2.446,1.479,74.129,79.315
28.843,65.772,33.294,69.146,3.393,2.446,1.529,73.761,78.275
27.86,65.225,32.307,68.682,3.575,2.41,1.501,74.129,79.216
27.525,64.026,32.905,69.146,3.475,2.429,1.501,74.275,79.315
28.843,67.479,33.111,67.964,3.584,2.404,1.48,73.761,78.896
28.843,65.772,33.294,69.146,3.686,2.402,1.53,73.25,78.896
29.836,67.479,33.495,68.429,3.393,2.403,1.511,73.909,78.381
29.836,68.682,32.525,67.964,3.541,2.446,1.5,74.275,77.869
28.843,66.975,33.495,69.59,3.395,2.403,1.501,73.909,78.275
29.124,66.297,33.887,70.769,3.393,2.446,1.5,73.909,78.381
28.496,64.592,33.294,69.146,3.433,2.464,1.53,73.25,78.794
28.202,66.448,33.294,70.346,3.494,2.429,1.501,73.761,78.275
27.86,65.772,32.905,68.682,3.302,2.491,1.461,73.61,78.794
27.525,65.772,33.495,70.346,3.577,2.455,1.454,73.761,79.838
28.156,66.297,33.495,70.346,3.441,2.429,1.472,73.61,79.315
28.843,67.479,33.495,69.146,3.533,2.447,1.481,73.761,78.381
28.496,65.772,33.495,69.59,3.435,2.429,1.501,73.761,79.315
28.156,64.592,33.495,69.59,3.475,2.428,1.501,73.761,79.931
